16.170100, 58.598400, "st1 norrköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98114"
15.016100, 58.539300, "st1 motala 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98115"
14.976200, 58.038200, "st1 tranås 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98116"
16.221000, 58.997800, "st1 katrineholm 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98117"
16.992300, 58.751100, "st1 nyköping 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98118"
12.617400, 59.647700, "st1 arvika 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98119"
15.623700, 60.598100, "st1 falun 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98120"
14.588700, 61.007900, "st1 mora 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98121"
15.994100, 60.284700, "st1 hedemora 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98122"
16.758000, 60.623600, "st1 sandviken 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98123"
17.041500, 61.301200, "st1 söderhamn 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98124"
16.116400, 61.824600, "st1 ljusdal 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98125"
16.390300, 61.350100, "st1 bollnäs 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98126"
17.926800, 62.633300, "st1 härnösand 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98127"
20.202200, 63.840600, "st1 umeå 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98128"
22.139100, 65.600900, "st1 luleå 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98129"
20.963300, 64.736100, "st1 skellefteå 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98130"
18.705400, 63.290500, "st1 örnsköldsvik 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98131"
13.569100, 58.160700, "st1 falköping 0771369369", "st1 automat 1 95 oktan diesel e85 Stationsnr:98132"
12.288600, 58.259800, "st1 lextorp 0771369369", "st1 automat 3 95 oktan diesel e85 Stationsnr:98133"
